drill,hole,ultrasonic_mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_18_batch_01_collet_1_07-02-2025,59,22.315096,0.008814884,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,60,28.975552,0.008814884,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,61,23.063522,0.008814884,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,62,22.612537,0.008814884,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,63,25.034372,0.008814884,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,64,26.887684,0.008814884,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,65,23.351542,0.008814884,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,66,23.944414,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,67,24.937855,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,68,16.702438,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,69,13.108397,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,70,23.113838,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,71,27.854702,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,72,21.238918,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,73,25.152649,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,74,25.590902,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,75,2.0689037,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,76,17.880621,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,77,25.839222,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,78,3.6080112,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,79,18.253817,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,80,4.35649,0.008814884,1.0,1,66
drill_4mm_18_batch_01_collet_1_07-02-2025,81,19.074898,0.008814884,1.0,1,66
drill_4mm_19_batch_02_collet_1_13-02-2025,1,2.764476e-05,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,2,0.0008473769,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,3,0.0025140652,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,4,0.005405513,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,5,0.0022609443,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,6,0.7759711,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,7,0.4397056,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,8,1.2330561,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,9,1.7717868,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,10,9.179406,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,11,4.591507,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,12,3.2798803,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,13,4.8046556,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,14,11.27354,0.005347684,0.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,15,5.323356,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,16,17.021963,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,17,16.04193,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,18,18.685635,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,19,21.095955,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,20,25.358093,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,21,19.34144,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,22,20.45127,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,23,15.892561,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,24,19.725399,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,25,20.748451,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,26,17.836103,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,27,25.083725,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,28,20.108463,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,29,21.935104,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,30,18.360104,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,31,21.561453,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,32,17.804617,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,33,19.413322,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,34,21.71851,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,35,23.437418,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,36,17.904861,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,37,20.533152,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,38,12.66585,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,39,14.385337,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,40,18.883589,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,41,20.873234,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,42,25.443653,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,43,15.550434,0.005347684,1.0,0,38
drill_4mm_19_batch_02_collet_1_13-02-2025,44,22.083189,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,45,18.922789,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,46,13.835055,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,47,21.092485,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,48,16.725546,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,49,21.806772,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,50,15.641341,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,51,17.213482,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,52,16.00281,0.005347684,1.0,1,38
drill_4mm_19_batch_02_collet_1_13-02-2025,53,21.51591,0.005347684,1.0,1,38
drill_4mm_20_batch_03_collet_1_13-02-2025,1,0.00026117585,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,2,0.008595695,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,3,0.005854861,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,4,0.00023777134,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,5,7.1160866e-05,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,6,4.707798,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,7,3.138721,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,8,3.004617,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,9,2.602972,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,10,4.898113,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,11,3.759405,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,12,4.0865602,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,13,14.40153,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,14,2.8175175,0.008540878,0.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,15,4.880047,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,16,5.561663,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,17,5.6812553,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,18,3.9271762,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,19,2.7456682,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,20,3.6785853,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,21,2.917468,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,22,2.9993532,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,23,5.5728173,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,24,6.9377756,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,25,3.8433769,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,26,4.4675746,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,27,1.9799551,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,28,3.318439,0.008540878,1.0,0,20
drill_4mm_20_batch_03_collet_1_13-02-2025,29,6.3142104,0.008540878,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,30,3.5869238,0.008540878,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,31,8.121984,0.008540878,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,32,4.15799,0.008540878,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,33,21.163588,0.008540878,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,34,3.3227255,0.008540878,1.0,1,20
drill_4mm_20_batch_03_collet_1_13-02-2025,35,12.5916395,0.008540878,1.0,1,20
drill_4mm_21_batch_02_collet_2_14-02-2025,1,0.00022866373,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,2,0.00025888177,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,3,0.0026993284,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,4,0.03120797,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,5,0.009464896,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,6,0.72727764,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,7,3.4686015,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,8,4.376275,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,9,5.034026,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,10,4.70514,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,11,5.00362,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,12,3.6169593,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,13,26.187723,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,14,5.3028626,0.030773109,0.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,15,2.4107964,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,16,2.3587253,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,17,5.695849,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,18,3.5403054,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,19,3.1904638,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,20,2.8092961,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,21,2.8727305,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,22,13.983696,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,23,4.854812,0.030773109,1.0,0,13
drill_4mm_21_batch_02_collet_2_14-02-2025,24,24.996265,0.030773109,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,25,4.432334,0.030773109,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,26,27.774021,0.030773109,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,27,4.7113757,0.030773109,1.0,1,13
drill_4mm_21_batch_02_collet_2_14-02-2025,28,16.567764,0.030773109,1.0,1,13
drill_4mm_22_batch_03_collet_2_14-02-2025,1,4.462486e-06,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,2,6.0086637e-05,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,3,0.008171928,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,4,0.011019878,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,5,9.163436e-05,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,6,0.77302045,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,7,1.7273176,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,8,2.126562,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,9,2.75851,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,10,3.1209753,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,11,2.4053683,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,12,3.2795653,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,13,1.5821555,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,14,2.5063689,0.010962919,0.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,15,2.4539135,0.010962919,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,16,5.289786,0.010962919,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,17,9.022625,0.010962919,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,18,8.540648,0.010962919,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,19,9.446498,0.010962919,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,20,7.633451,0.010962919,1.0,0,9
drill_4mm_22_batch_03_collet_2_14-02-2025,21,12.758165,0.010962919,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,22,22.938982,0.010962919,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,23,21.843689,0.010962919,1.0,1,9
drill_4mm_22_batch_03_collet_2_14-02-2025,24,24.035748,0.010962919,1.0,1,9
drill_4mm_23_batch_01_collet_2_14-02-2025,1,1.4821327e-06,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,2,0.00090451154,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,3,0.009193161,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,4,0.013852562,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,5,7.2078816e-05,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,6,3.8193755,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,7,2.6377583,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,8,2.8577237,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,9,4.127708,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,10,4.6470456,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,11,6.9528313,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,12,7.4335704,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,13,7.1423383,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,14,9.71829,0.013759374,0.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,15,9.417785,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,16,8.446605,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,17,7.594889,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,18,7.774955,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,19,6.611586,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,20,7.240867,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,21,8.615616,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,22,8.307778,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,23,6.281776,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,24,5.528528,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,25,5.8339067,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,26,24.608366,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,27,8.288439,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,28,15.923695,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,29,10.589305,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,30,9.365802,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,31,7.1559944,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,32,11.241964,0.013759374,1.0,0,25
drill_4mm_23_batch_01_collet_2_14-02-2025,33,41.23955,0.013759374,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,34,11.024927,0.013759374,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,35,9.632422,0.013759374,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,36,16.062836,0.013759374,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,37,14.943284,0.013759374,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,38,19.422453,0.013759374,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,39,16.04638,0.013759374,1.0,1,25
drill_4mm_23_batch_01_collet_2_14-02-2025,40,7.219579,0.013759374,1.0,1,25
